Office of Field Operations - Innovation and Strategy Directorate - Data Analysis and Reporting,,,,,,,,,,,,,,
"OFO Inadmissible Case By Case  April 1, 2025 to April 30, 2025",,,,,,,,,,,,,,
Event Created Datetime,Field Office Name,Citizenship Country Name,Age at Event Creation Time,UAC Indicator (Derived),FMUA Indicator (Derived),Cred Fear Indicator (Derived),Marital Status Name,Gender,Entry Status,Event Reason,Disposition Name,I216 Custody Transfer To (Agency),Custody Date/Time Out (Latest),Event Subject Count
04/01/2025 18:53:44,SAN DIEGO,MEXICO,30,,NO,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,PAROLED-(DA)-ADVANCE PAROLE,,04/01/2025 20:18:00,1
04/01/2025 18:58:10,LAREDO,MEXICO,29,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 21:33:00,1
04/01/2025 18:59:15,SEATTLE,CANADA,57,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 20:15:00,1
04/01/2025 18:59:17,BUFFALO,CANADA,61,,NO,NO,,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 19:20:00,1
04/01/2025 19:00:01,ATLANTA,SOUTH KOREA,43,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,IMMIGRATION ADVERSE ACTION,VISA WAIVER PROGRAM (VWP) - REFUSAL,RETURN TO FOREIGN,04/02/2025 00:26:00,1
04/01/2025 19:00:38,MIAMI,CHINA,36,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREW MEMBER REFUSED LANDING RIGHTS (DXR),,04/01/2025 17:29:00,1
04/01/2025 19:04:24,MIAMI,JAMAICA,27,,NO,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/02/2025 10:24:00,1
04/01/2025 19:04:29,SEATTLE,GERMANY,39,,NO,NO,MARRIED,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 19:48:00,1
04/01/2025 19:11:32,HOUSTON,MEXICO,68,,NO,NO,MARRIED,M - MALE,LAWFUL PERMANENT RESIDENT,ADMINISTRATIVE CRIMINAL ALIEN,NOTICE TO APPEAR (NTA),ICE-ERO,04/02/2025 17:00:00,1
04/01/2025 19:12:41,HOUSTON,MEXICO,55,,NO,YES,SINGLE,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,EXPEDITED REMOVAL-CREDIBLE FEAR (ERCF),RETURN TO FOREIGN,04/09/2025 10:50:00,1
04/01/2025 19:14:26,ATLANTA,SOUTH KOREA,22,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,VISA WAIVER PROGRAM (VWP) - REFUSAL,RETURN TO FOREIGN,04/02/2025 00:26:00,1
04/01/2025 19:14:27,ATLANTA,SOUTH KOREA,32,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/02/2025 00:26:00,1
04/01/2025 19:14:27,ATLANTA,SOUTH KOREA,38,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,VISA WAIVER PROGRAM (VWP) - REFUSAL,RETURN TO FOREIGN,04/02/2025 00:26:00,1
04/01/2025 19:20:40,TAMPA,DOMINICAN REPUBLIC,19,,NO,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/02/2025 11:38:00,1
04/01/2025 19:21:39,DETROIT,MEXICO,51,,NO,YES,MARRIED,M - MALE,PRESENT WITHOUT ADMISSION OR PAROLE,ADMINISTRATIVE CRIMINAL ALIEN,NOTICE TO APPEAR (NTA),ICE-ERO,04/02/2025 12:34:00,1
04/01/2025 19:27:10,BUFFALO,CANADA,51,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE CRIMINAL ALIEN,WD IN LIEU OF NTA,RETURN TO FOREIGN,04/01/2025 19:47:00,1
04/01/2025 19:27:36,SEATTLE,TURKIYE,33,,YES,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 20:30:00,1
04/01/2025 19:27:37,SEATTLE,UKRAINE,8,,YES,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 20:30:00,1
04/01/2025 19:27:37,SEATTLE,UKRAINE,39,,YES,NO,,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 20:30:00,1
04/01/2025 19:29:39,HOUSTON,HONDURAS,75,,NO,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,IMMIGRATION ADVERSE ACTION,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/02/2025 10:30:00,1
04/01/2025 19:32:16,BOSTON,SPAIN,29,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,VISA WAIVER PROGRAM (VWP) - REFUSAL,RETURN TO FOREIGN,04/02/2025 17:57:00,1
04/01/2025 19:33:29,LAREDO,MEXICO,57,,NO,NO,WIDOWED,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,PAROLED-(DA)-ADVANCE PAROLE,,04/01/2025 19:52:00,1
04/01/2025 19:35:42,LAREDO,MEXICO,42,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/01/2025 21:22:00,1
04/01/2025 19:36:32,BUFFALO,CANADA,46,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 21:09:00,1
04/01/2025 19:36:41,LAREDO,MEXICO,70,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 23:02:00,1
04/01/2025 19:38:46,SAN FRANCISCO,MEXICO,21,,NO,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,IMMIGRATION ADVERSE ACTION,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/01/2025 22:08:00,1
04/01/2025 19:40:35,LAREDO,MEXICO,33,,NO,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/01/2025 21:32:00,1
04/01/2025 19:42:01,BOSTON,KAZAKHSTAN,58,,NO,NO,DIVORCED,M - MALE,OTHER APPLICANT FOR ADMISSION,IMMIGRATION ADVERSE ACTION,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 21:56:00,1
04/01/2025 19:42:02,CHICAGO,GERMANY,58,,NO,NO,DIVORCED,F - FEMALE,OTHER APPLICANT FOR ADMISSION,IMMIGRATION ADVERSE ACTION,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/01/2025 22:20:00,1
04/01/2025 19:45:53,DETROIT,MEXICO,59,,NO,NO,DIVORCED,M - MALE,PRESENT WITHOUT ADMISSION OR PAROLE,CRIMINAL INDIVIDUAL,BAG AND BAGGAGE,FEDERAL/STATE/LOCAL FACILITY,04/04/2025 14:20:00,1
04/01/2025 19:49:09,HOUSTON,PHILIPPINES,33,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 19:49:09,HOUSTON,RUSSIA,41,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 19:49:37,DETROIT,CHINA,34,,NO,NO,MARRIED,M - MALE,LAWFUL PERMANENT RESIDENT,ADMINISTRATIVE CRIMINAL ALIEN,NOTICE TO APPEAR (NTA),ICE-ERO,04/08/2025 15:40:00,1
04/01/2025 19:51:40,BOSTON,ISRAEL,10,,NO,NO,SINGLE,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 20:31:00,1
04/01/2025 19:53:33,LAREDO,MEXICO,30,,NO,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/01/2025 23:01:00,1
04/01/2025 19:53:40,PORTLAND,CHINA,33,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 19:53:40,PORTLAND,MYANMAR (BURMA),34,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 19:53:40,PORTLAND,MYANMAR (BURMA),36,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 19:53:40,PORTLAND,MYANMAR (BURMA),44,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 19:53:40,PORTLAND,SOUTH KOREA,56,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 19:53:40,PORTLAND,SOUTH KOREA,58,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 19:59:40,TUCSON,MEXICO,15,YES,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,PAROLED-(DA)-ADVANCE PAROLE,,04/01/2025 20:57:00,1
04/01/2025 20:02:34,HOUSTON,SOUTH KOREA,24,,NO,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,VISA WAIVER PROGRAM (VWP) - REFUSAL,RETURN TO FOREIGN,04/02/2025 12:27:00,1
04/01/2025 20:02:43,HOUSTON,UKRAINE,30,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 20:04:50,SEATTLE,CHINA,42,,NO,NO,,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 20:27:00,1
04/01/2025 20:09:55,SEATTLE,SLOVAKIA,32,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 20:48:00,1
04/01/2025 20:10:28,SEATTLE,KENYA,27,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 20:20:00,1
04/01/2025 20:12:17,HOUSTON,COLOMBIA,52,,NO,NO,MARRIED,F - FEMALE,OTHER APPLICANT FOR ADMISSION,IMMIGRATION ADVERSE ACTION,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/02/2025 17:54:00,1
04/01/2025 20:13:57,DETROIT,CHINA,29,,NO,NO,SINGLE,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 22:23:00,1
04/01/2025 20:15:27,LOS ANGELES,CHINA,20,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 20:15:27,LOS ANGELES,CHINA,22,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 20:15:27,LOS ANGELES,CHINA,25,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 20:15:27,LOS ANGELES,CHINA,30,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 20:15:27,LOS ANGELES,CHINA,32,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 20:15:27,LOS ANGELES,CHINA,34,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,3
04/01/2025 20:15:27,LOS ANGELES,CHINA,35,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 20:15:27,LOS ANGELES,CHINA,37,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,3
04/01/2025 20:15:27,LOS ANGELES,CHINA,39,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 20:15:27,LOS ANGELES,CHINA,40,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 20:15:27,LOS ANGELES,CHINA,43,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 20:15:27,LOS ANGELES,CHINA,44,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 20:15:27,LOS ANGELES,CHINA,46,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 20:15:27,LOS ANGELES,CHINA,50,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,2
04/01/2025 20:15:27,LOS ANGELES,CHINA,57,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 20:16:27,LOS ANGELES,FRANCE,23,,NO,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,VISA WAIVER PROGRAM (VWP) - REFUSAL,RETURN TO FOREIGN,04/02/2025 16:30:00,1
04/01/2025 20:20:25,HOUSTON,MEXICO,21,,NO,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,IMMIGRATION ADVERSE ACTION,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/02/2025 00:07:00,1
04/01/2025 20:20:47,LOS ANGELES,PHILIPPINES,22,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 20:20:47,LOS ANGELES,PHILIPPINES,29,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 20:22:18,PRECLEARANCE,CANADA,64,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WITHDRAWAL (WD),,,1
04/01/2025 20:24:34,TUCSON,MEXICO,61,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/11/2025 18:24:00,1
04/01/2025 20:24:40,ATLANTA,MEXICO,25,,NO,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/02/2025 10:04:00,1
04/01/2025 20:24:46,HOUSTON,PANAMA,25,,NO,NO,SINGLE,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/02/2025 11:26:00,1
04/01/2025 20:24:47,TUCSON,MEXICO,56,,NO,NO,SINGLE,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/11/2025 18:40:00,1
04/01/2025 20:25:04,SAN DIEGO,ISRAEL,37,,NO,NO,,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,PAROLED-(DA)-ADVANCE PAROLE,,04/01/2025 20:45:00,1
04/01/2025 20:25:39,BOSTON,BRAZIL,52,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/02/2025 08:35:00,1
04/01/2025 20:27:54,PRECLEARANCE,INDIA,66,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WITHDRAWAL (WD),,,1
04/01/2025 20:32:18,CHICAGO,MEXICO,31,,NO,NO,SINGLE,M - MALE,LAWFUL PERMANENT RESIDENT,ADMINISTRATIVE CRIMINAL ALIEN,NOTICE TO APPEAR (NTA),ICE-ERO,04/03/2025 14:52:00,1
04/01/2025 20:37:18,SEATTLE,GERMANY,18,,NO,NO,SINGLE,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,VISA WAIVER PROGRAM (VWP) - REFUSAL,RETURN TO FOREIGN,04/02/2025 17:10:00,1
04/01/2025 20:37:34,SAN DIEGO,MEXICO,38,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,PAROLED-(DA)-ADVANCE PAROLE,,04/01/2025 21:08:00,1
04/01/2025 20:37:47,EL PASO,MEXICO,60,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 23:15:00,1
04/01/2025 20:41:49,SAN DIEGO,MEXICO,68,,NO,NO,SINGLE,M - MALE,OTHER APPLICANT FOR ADMISSION,CRIMINAL FRAUD,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/02/2025 12:21:10,1
04/01/2025 20:42:14,BUFFALO,CANADA,29,,NO,NO,SINGLE,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 21:44:00,1
04/01/2025 20:43:22,SEATTLE,INDIA,23,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 21:20:00,1
04/01/2025 20:43:24,SEATTLE,INDIA,24,,NO,NO,,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 21:20:00,1
04/01/2025 20:44:45,TUCSON,MEXICO,46,,NO,NO,MARRIED,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,EXPEDITED REMOVAL (ER),RETURN TO FOREIGN,04/12/2025 22:46:00,1
04/01/2025 20:45:22,NEW YORK,DOMINICAN REPUBLIC,49,,NO,NO,,M - MALE,LAWFUL PERMANENT RESIDENT,ADMINISTRATIVE CRIMINAL ALIEN,NOTICE TO APPEAR (NTA),ICE-ERO,04/02/2025 20:30:00,1
04/01/2025 20:47:16,TUCSON,MEXICO,25,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,PAROLED-(DA)-ADVANCE PAROLE,,04/01/2025 20:53:00,1
04/01/2025 20:49:21,SAN DIEGO,MEXICO,31,,NO,NO,MARRIED,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,PAROLED-(DA)-ADVANCE PAROLE,,04/01/2025 21:14:00,1
04/01/2025 20:55:42,BOSTON,GEORGIA,32,,NO,YES,MARRIED,M - MALE,NON IMMIGRANT CLASSIFICATION,IMMIGRATION ADVERSE ACTION,NOTICE TO APPEAR (NTA),ICE-ERO,04/02/2025 03:35:00,1
04/01/2025 21:07:33,LAREDO,MEXICO,47,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 21:34:00,1
04/01/2025 21:08:20,SEATTLE,CHINA,35,,NO,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 21:46:00,1
04/01/2025 21:11:11,BALTIMORE,LEBANON,56,,NO,NO,MARRIED,F - FEMALE,LAWFUL PERMANENT RESIDENT,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/02/2025 21:17:00,1
04/01/2025 21:13:09,HOUSTON,GREECE,35,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 21:13:09,HOUSTON,GREECE,68,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 21:13:09,HOUSTON,PHILIPPINES,26,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 21:13:09,HOUSTON,PHILIPPINES,27,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 21:13:09,HOUSTON,PHILIPPINES,34,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 21:13:09,HOUSTON,PHILIPPINES,35,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 21:13:09,HOUSTON,PHILIPPINES,42,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 21:13:09,HOUSTON,PHILIPPINES,45,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 21:13:09,HOUSTON,PHILIPPINES,46,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 21:13:09,HOUSTON,PHILIPPINES,49,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 21:13:09,HOUSTON,PHILIPPINES,55,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 21:13:09,HOUSTON,PHILIPPINES,65,,NO,NO,,M - MALE,CREW - WORKING,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,CREWMEMBER DETAINED ON BOARD,,,1
04/01/2025 21:15:06,DETROIT,INDIA,36,,NO,NO,MARRIED,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 22:02:00,1
04/01/2025 21:28:21,SEATTLE,TURKIYE,14,,YES,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 22:43:00,1
04/01/2025 21:28:21,SEATTLE,TURKIYE,53,,YES,NO,,M - MALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 22:48:00,1
04/01/2025 21:28:22,SEATTLE,TURKIYE,47,,YES,NO,,F - FEMALE,OTHER APPLICANT FOR ADMISSION,ADMINISTRATIVE NON-CRIMINAL INDIVIDUAL,WD IN LIEU OF ER,RETURN TO FOREIGN,04/01/2025 22:47:00,1
